courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
CHEM 583,Adv Biochemical Methodology 2,"Maintenance and expression of genetic information, the role of nucleic acids in biology at the chemical and structural level, and methods to study and control nucleic acid function as a means of solving biological problems.","(3, 3)",,,
CHEM 584,Adv Biochemistry Methods 1,"Introduction to current biochemical research methods, techniques, and instrumentation directed toward the isolation and characterization of DNA, RNA, and proteins including, DNA cloning, protein expression, enzyme kinetics, and nucleic acid and protein ligand interactions.","(3, 3)",,,
CHEM 586,Adv Biochemistry Methods 2,"Continued development of expertise in and the application of biochemical research methods, techniques, and instrumentation building on the skills and experience gained in Chem 584 including, the design and carrying out of directed group research projects.","(3, 3)",,,
PSYCH 626,Adv Biolog Bases of Developmnt,"An advanced examination of the biological foundations of social, emotional, perceptual, and cognitive development.","(3, 3)",,,
ART 330,Adv. Bookbinding,"This course will instruct students in advanced techniques for bookbinding as well as engaging with the creative, contextual, and content-oriented possibilities of the medium.","(3, 3)",,,
MBA 660,Advanced Brand Strategy,"Strategic market analysis and development and implementation of a strategic marketing plan for a new product, new business, or an ongoing operation.","(3, 3)",,,
COMMS 488,Adv Broadcast Producing,"Advanced concepts in television news producing, news judgment, audiences and newsroom leadership.","(3, 3)",,,
COMMS 486,Adv Broadcast Reporting,"In-depth broadcast news coverage of major public issues and trends. Formats may include daily news reports, series, and documentaries.","(3, 3)",,,
CFM 320,Advanced Building Systems,"Understanding and managing large MEP systems; utility infrastructure planning and development, performing system assessments; performing energy, sustainability, and retro-commissioning cost-benefit analysis; understanding system outputs, metering, and costs; code compliance and problem solving.","(3, 3)",,,
CPSE 744,Adv Career Counsel,Survey of current research in career psychology. Advanced career counseling techniques focusing on the interface between career and personal issues and the use of assessment.,"(3, 3)",,,
NEURO 601,Advanced Cellular Neuroscience,"Graduate-level principles and contemporary developments in neural science. Structure-function relationships and integration of biophysical, molecular, and/or cellular neuroscience.","(3, 3)",,,
DESAN 362R,Adv Charac Anim,Advanced character and performance animation and scene direction.,"(3, 3)",,,
CHEM 669R,Adv Chem Thermo,,"(3, 3)",,,
PSYCH 624,Advanced Child Assessment,"Overview of evidence-based assessment approaches for evaluating behavioral, emotional, social, and psychological functioning in children and adolescents. Will prepare students to interpret assessments and develop treatment plans founded in evidence-based assessment practices.","(3, 3)",,,
NDFS 638,Advanced Clinical Nutrition,"Theory, techniques, and practices in medical nutrition therapy.","(2, 2)",,,
MFT 753,Adv Clinical Specializatn-MFT,"Advanced approaches in treating dysfunctional individual, marital, and family systems.","(3, 3)",,,
COMMS 483,Adv Communications Studies,"Contemporary developments in communication theory, research, and practice.","(3, 3)",,,
LAW 710,Adv Compara Law 1,Papers written on transnational and comparative topics during fall prepared for possible inclusion in law review.,"(2, 2)",,,
LAW 711,Adv Compara Law 2,Papers written on transnational and comparative topics during fall prepared for possible inclusion in law review.,"(2, 2)",,,
MUSIC 388R,Advanced Composition,Private lessons in music composition.,"(2, 2)",,,
C S 655,Advanced Computer Graphics,"Advanced computer graphics systems programming and architecture, including ray tracing, radiosity, animation, and physically based modeling.","(3, 3)",,,
C S 660,Adv Computer Networks,"Computer networking, software architecture, organization, protocols, routing, global networks, local networks, internet standards, and applications.","(3, 3)",,,
C S 665,Adv Comp Security,Authentication and authorization using digital credentials.,"(3, 3)",,,
MFGEN 531,Adv Computer-Aided Prog,,"(3, 3)",,,
PLANG 480,Adv Compu-Assistd Translation,"Advanced exploration of how computer-assisted translation technology is used to solve problems concerning translation quality, speed, and freedom of content.","(3, 3)",,,
HEB 411R,Advanced Conversation,Emphasizes conversation in everyday situations. Students role play various situations in class and then apply their learning in Jerusalem.,"(4, 4)",,,
CHIN 311R,Advanced Conversation,Emphasis on sophisication of speech.,"(1, 1)",,,
GERM 311R,Advanced Conversation,Building vocabulary and developing skills needed to exceed assessed proficiency rating.,"(5, 5)",,,
RUSS 311R,Advanced Conversation,Building vocabulary and developing skills needed to exceed assessed proficiency rating.,"(5, 5)",,,
FLANG 311R,Advanced Conversation,Advanced conversation skill across a variety of topics with a focus on improving language production.,"(2, 2)",,,
MBA 621,Advanced Corporate Finance,"Analyzing the economic incentive and understanding the risks/benefits of transactions such as mergers/acquisitions, changing value drivers, leveraged buyouts, changing capital structure, international investing, tax-driven restructurings, leasing, recapitalizations, and industry restructurings.","(3, 3)",,,
MBA 524,Adv Corporate Financial Rprtng,"Areas of financial reporting where managers have considerable discretion, including pensions, leases, equity securities, earnings, dilution, employee stock options, and deferred taxes. Dynamics between auditors, managers, and financial analysts.","(2, 2)",,,
DANCE 540R,Adv Dance Tech Workshop,Studies in advanced ballet or contemporary dance technique in a workshop environment. Teacher approval required.,"(4, 4)",,,
IS 533,Advanced Data Communications,"Design, management, and strategic use of local area networks (LANs), wide area networks (WANs), intranets, and the Internet to solve business problems.","(3, 3)",,,
C S 674,Advanced Deep Learning,"In-depth examination of the mathematical foundations of modern deep learning, surveying current research in the area. Topics include stochastic and distributed optimization, regularization, initialization, network architecture design, and loss function design. Concepts are developed in the context of various application areas including supervised learning, generative modeling, and reinforcement learning.","(3, 3)",,,
TMA 479R,Advanced Design,Advanced techniques in performance design.,"(3, 3)",,,
TMA 479R,Adv Design: Lighting,Advanced techniques in performance design for lighting.,"(3, 3)",,,
TMA 479R,Adv Design: Makeup,Advanced techniques in performance design for makeup.,"(3, 3)",,,
TMA 479R,Adv Design: Costumes,Advanced techniques in performance design for costumes.,"(3, 3)",,,
TMA 479R,Adv Design: Scenic,Advanced techniques in performance design for scenic.,"(3, 3)",,,
TMA 479R,Adv Design: Sound,Advanced techniques in performance design for sound.,"(3, 3)",,,
CELL 650R,Adv Developmental Biology,,"(3, 3)",,,
PSYCH 520,Adv Developmental Psych,"Major research in developmental psychology, emphasizing theory, content, and methodology.","(3, 3)",,,
NDFS 466,Adv Dietetics Prac,Skill development in specialized topics of medical nutrition therapy and administrative dietetics.,"(3, 3)",,,
EC EN 776,Adv Digital & Wireless Comm,"Linear and nonlinear M-ary modulation and detection, system performance in AWGN and multipath fading environments, equalization, synchronization, spread spectrum.","(3, 3)",,,
MKTG 425,Advanced Digital Marketing,"Builds on digital marketing skills to give students deeper understanding and abilities to conduct search engine optimization, paid search marketing, display advertising, and more.","(3, 3)",,,
EC EN 520,Adv Digital Systems,"Advanced synchronous systems design; CAD and HDLs; high-speed, low-power digital circuit architectures.","(3, 3)",,,
TMA 671R,Advanced Directing,Theories and techniques of directing for the stage through directing projects for public presentation.,"(3, 3)",,,
ME EN 595R,Advanced Dynamics,,"(18, 18)",,,
IP&T 760R,Adv. E-Learning Dev,Team-based development of an instructional product for a local client.,"(3, 3)",,,
GEOL 530,Adv Earth Data Visualization,Analyzing data to create a variety of student-selected geological illustrations emphasizing maps and cross-sections.,"(3, 3)",,,
BIO 559R,Advanced Ecology,,"(6, 6)",,,
ECON 588,Advanced Econometrics,"Theory and practice of formulating, estimating, and analyzing economic models.","(3, 3)",,,
STDEV 399R,Advanced EMS Internship,Internship for advanced students in the on-campus emergency medical services (EMS) program.,"(3, 3)",,,
ESL 302,Adv English Pronunciation,"Improving the speaking ability of nonnative English students, emphasizing rhetorical and communication strategies, pronunciation, stress, rhythm, intonation, and fluency.","(3, 3)",,,
LAW 637,Adv Estate Planng,"An examination of the effective disposition of wealth by inter vivos gift and testamentary transfer; income, estate, and gift tax considerations; use of trust form; use of insurance; use of jointly held property; planning for continuation or disposition of client's business interests.","(3, 3)",,,
EXSC 766,Adv Exerc Phy Cardiopulmonary,"Cardiovascular and pulmonary physiology, assessments, responses to exercise, and interventions.","(3, 3)",,,
