"code","level","title","credits","subject","description"
"CFAN1942","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Interdisciplinary seminar. Topics specified in Class Schedule. "
"HUM1905","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"MUS1910W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"CFAN1901","Undergraduate","Topics: Freshman Seminar","1 - 3","TCOA - College of Food, Agricultural and Natural Resource Sciences","Interdisciplinary seminar. Topics specified in Class Schedule."
"MUS1907W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"ENGL1907W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"ENT1905","Undergraduate","Topics: Freshman Seminar","1 - 3","TCOA - College of Food, Agricultural and Natural Resource Sciences","Topics vary."
"CLA1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Fr"
"FSCN1904","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Interdisciplinary seminar. Topics vary."
"CFAN1908W","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Interdisciplinary seminar. Topics specified in Class Schedule.

prereq: freshman"
"SCAN1904","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"MUS1902","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"ESPM1901H","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Topics vary."
"POL1910W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics titles printed in Class Schedule.

prereq: Freshman"
"POL1908W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"ARTH1910W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Fr"
"GLOS1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Fr"
"AMST1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"CLA1901","Undergraduate","Topics: Freshman Seminar","1 - 4","TCLA - College of Liberal Arts","Interdisciplinary seminar. Topics specified in Class Schedule.

prereq: freshman"
"POL1902H","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"POL1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"SCAN1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"CLA1906W","Undergraduate","Topics: Freshman Seminar","1 - 4","TCLA - College of Liberal Arts","Interdisciplinary seminar. Topics specified in Class Schedule.

prereq: freshman"
"SPAN1902","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Fr with no more than 30 cr"
"SPAN1907W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Fr with no more than 29 cr"
"TH1909W","Undergraduate","Topics: Freshman Seminar",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: freshman"
"FDSY1901","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Topics specified in Class Schedule."
"FDSY1902","Undergraduate","Topics: Freshman Seminar",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Topics vary."
"GEOG8980","Graduate","Topics: Geography","1 - 3","TCLA - College of Liberal Arts","Seminar offered by visiting or regular faculty. Topics vary with interests of faculty.

prereq: instr consent"
"PUBH7210","Graduate","Topics: Global Food Systems",0.5,"TPUB - School of Public Health","Food systems related to specific food products, including inputs, processes, and outputs from production sites to consumers. Context for food safety policy. Concept of food system biosecurity as prerequisites for a safe, abundant, affordable, and diverse food supply. Case studies of food-borne disease outbreaks illustrate critical controls in food production."
"PUBH7240","Graduate","Topics: Health Care Issues in Underserved Populations","0.5 - 4","TPUB - School of Public Health","Overview of disparities compared with other U.S. population groups. Health/clinical issues affecting underserved populations. Cultural/historical aspects. Health care systems response."
"PUBH6800","Graduate","Topics: Health Services Research and Policy","0.5 - 4","TPUB - School of Public Health","New courses or topics of interest in health services research and policy."
"PUBH7570","Graduate","Topics: Healthcare Administration",1,"TPUB - School of Public Health","Selected readings in healthcare administration. Discussion based on readings. prereq: dept consent"
"HIST5942","Graduate","Topics: History of Medicine","3 - 4","TCLA - College of Liberal Arts","An exploration of topics central to the history of medicine. Emphasis on mid-18th century to the present. Topics vary yearly."
"GWSS3890H","Undergraduate","Topics: Honors Seminar","1 - 8","TCLA - College of Liberal Arts","Topics vary. Topics that students would like faculty to develop into a course or topics closely related to faculty research/scholarship or contemporary issues.

prereq: honors"
"PUBH5770","Graduate","Topics: Hospital and Healthcare Administration",2,"TPUB - School of Public Health","Selected readings in hospital/health care administration. Discussions based on readings."
"PUBH6121","Graduate","Topics: Injury Prevention in the Workplace, Community, and Home","1 - 2","TPUB - School of Public Health","Selected projects in injury prevention."
"JWST3900","Undergraduate","Topics: Jewish Studies",3,"TCLA - College of Liberal Arts","Historical, religious, sociological, anthropological, and humanistic study of Judaism and the Jewish people. Approach, method of study vary with topic."
"LA5100","Undergraduate","Topics: Landscape Architecture","1 - 3","TALA - College of Design","Current and emerging topics in the field of landscape architecture. Taught by regular or visiting faculty in their areas of specialization."
"SKT5710","Undergraduate","Topics: Language and Literature",3,"TCLA - College of Liberal Arts","Selected reading and/or study of linguistic problems in Sanskrit."
"PUBH6600","Graduate","Topics: Maternal and Child Health","0.5 - 4","TPUB - School of Public Health","New courses or topics of interest."
"PUBH3600","Undergraduate","Topics: Maternal and Child Health","1 - 6","TPUB - School of Public Health","New course offerings or topics of interest pertaining to maternal/child health.

prereq: Undergrad student"
"PUBH5737","Graduate","Topics: Multidisciplinary Perspectives on Aging",3,"TPUB - School of Public Health","Sociological, biological, and psychological aspects of aging; theories of aging; death and bereavement; issues and problems of older adults in America; human services and their delivery systems (health, nutrition, long-term care, education); public policy and legislation; environment and housing; retirement."
"MGMT3480","Undergraduate","Topics: Natural Resources",3,"TCSM - Curtis L. Carlson School of Management","Individual topics related to natural resources."
"GWSS5490","Graduate","Topics: Political Economy and Global Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"PA5990","Graduate","Topics: Public Affairs - General Topics","0 - 3","THHH - Hubert H. Humphrey School of Public Affairs","General topics in public policy."
"PUBH3000","Undergraduate","Topics: Public Health","0.5 - 4","TPUB - School of Public Health","New courses or topics of interest in public health."
"PUBH6890","Graduate","Topics: Public Health Informatics","1 - 4","TPUB - School of Public Health","New courses or topics of interest in Public Health Informatics."
"PUBH6900","Graduate","Topics: Public Health Nutrition","0.5 - 4","TPUB - School of Public Health","New courses or topics of interest in public health nutrition."
"PUBH3900","Undergraduate","Topics: Public Health Nutrition","1 - 6","TPUB - School of Public Health","Topics pertaining to public health nutrition.

prereq: Undergrad student"
"PUBH7200","Graduate","Topics: Public Health Practice","0.5 - 4","TPUB - School of Public Health","New course offerings or topics of interest in public health practice."
"PUBH5230","Graduate","Topics: Public Health Practice",2,"TPUB - School of Public Health","Topics."
"PUBH3210","Undergraduate","Topics: Public Health Practice","1 - 3","TPUB - School of Public Health","New courses or topics of interest in Public Health"
"GWSS4790","Undergraduate","Topics: Sexuality Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS5790","Graduate","Topics: Sexuality Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS3590","Undergraduate","Topics: Social Change, Activism, Law, and Policy Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS4590","Undergraduate","Topics: Social Change, Activism, Law, and Policy Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS5590","Undergraduate","Topics: Social Change, Activism, Law, and Policy Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"SLHS3900","Undergraduate","Topics: Speech-Language-Hearing Sciences","1 - 3","TCLA - College of Liberal Arts","Topics in the discipline of Speech-Language-Hearing Sciences."
"GWSS4190","Undergraduate","Topics: Theory, Knowledge, and Power",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS5190","Graduate","Topics: Theory, Knowledge, and Power",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS3190","Undergraduate","Topics: Theory, Knowledge, and Power",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS4390","Undergraduate","Topics: Visual, Cultural, and Literary Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule.

prereq: Sr or grad student or instr consent"
"GWSS5390","Graduate","Topics: Visual, Cultural, and Literary Studies",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS5690","Graduate","Topics: Women, Society, and Race in the United States",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"GWSS3690","Undergraduate","Topics: Women, Society, and Race in the United States",3,"TCLA - College of Liberal Arts","Topics specified in Class Schedule."
"LAW6005","Law","Torts",4,"TLAW - Law School","Civil liability for infliction of harm, including assault, battery, false imprisonment, infliction of mental distress, negligence, and their respective defenses; function of torts process."
"HRIR6502","Graduate","Total Rewards: Data and Applications",2,"TCSM - Curtis L. Carlson School of Management","This course emphasizes how employers reward employee contributions to organizational success, including pay and benefits, by applying theory to practice. The course considers applications in mandated benefits, benefit optimization, and incentive pay, and students leverage data from real-world cases to inform their learning and applications. 

Learning objectives:
-Integrate and leverage core knowledge of compensation with data and statistical analysis to derive insights on pay strategy.
-Understand and apply theories that relate the mix of total compensation, employee characteristics, and employee and organizational outcomes.
-Examine the “how” of compensation and benefits design to understand employee response to compensation and benefit offerings, including behavioral knowledge and identity economics.
-Tools and Software: Provide hands-on opportunities to use Excel and Tableau.

prereq: HRIR 6111 or HRIR 6501 or MBA 6121 or instructor consent"
"APEC4311","Undergraduate","Tourism Development: Principles, Processes, Policies",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Evolution of tourism industry; economic, environmental, and sociocultural impacts of tourism development; influence of government policies and organizations; models and tools needed for successful development; consequences of development activities and ways to involve stakeholders in decisions.

prereq: 1101, 1102 or Econ 1101, 1102"
"OLPD5403","Undergraduate","Tourism Studies Capstone Seminar",3,"TCED - College of Education and Human Development","Students present, critique, and discuss implications of supporting programs for tourism.

prereq: Tourism studies major"
"GCC5007","Graduate","Toward Conquest of Disease",3,"TUED - Undergraduate Education Administration","Since the rise of civilization, the large predators of humans have been subdued and the most dangerous predators remaining are those unseen--vastly smaller than our bodies. They are the microbial predators that cause disease. Infectious disease has devastated human populations and even caused global population declines. Subduing and managing disease is one of the grand challenges of our time. Through an enormous global effort, we have driven smallpox in humans and Rinderpest in livestock extinct from the natural world, and guinea worm is expected to follow. Other infectious diseases are in continual decline. In this course we will combine ecological thought and ecological models with historical and future perspectives to understand the fundamental dynamics of our miniscule predators, and relate this to similar miniscule predators of wild and domestic animals, to crops, and to other plants.This is a Grand Challenge Curriculum course.prereq: sophomore, junior, senior, graduate student"
"GCC3007","Undergraduate","Toward Conquest of Disease",3,"TUED - Undergraduate Education Administration","Since the rise of civilization, the large predators of humans have been subdued and the most dangerous predators remaining are those unseen--vastly smaller than our bodies. They are the microbial predators that cause disease. Infectious disease has devastated human populations and even caused global population declines. Subduing and managing disease is one of the grand challenges of our time. Through an enormous global effort, we have driven smallpox in humans and Rinderpest in livestock extinct from the natural world, and guinea worm is expected to follow. Other infectious diseases are in continual decline. In this course we will combine ecological thought and ecological models with historical and future perspectives to understand the fundamental dynamics of our miniscule predators, and relate this to similar miniscule predators of wild and domestic animals, to crops, and to other plants.

This is a Grand Challenge Curriculum course.
prereq: sophomore, junior, senior"
"COLA3215","Undergraduate","Towards a Theory of Collaboration",3,"TCLA - College of Liberal Arts","Eleven topics for student symposia. Flow psychology, jazz, action painting, human-computer interaction, Bacon's graphs, dance/music, gestures in music, French diagrammaticians, collaboratories, Raifael Project, Rubato software for music.  "
"COLA5215","Undergraduate","Towards a Theory of Collaboration",3,"TCLA - College of Liberal Arts","Wleven topics for student symposia. Flow psychology, jazz, action painting, human-computer interaction, Bacon's graphs, dance/music, gestures in music, French diagrammaticians, collaboratories, Raifael Project, Rubato software for music."
"PUBH6164","Graduate","Toxicological Analysis",2,"TPUB - School of Public Health","Methods in molecular toxicology. Research facilities at University. Field trips to local organizations employing modern toxicological methods.

prereq: Enrollment in toxicology concentration of Environmental Health PhD program, instr consent"
"ENT8051","Graduate","Toxicology",2,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Chemistry, mode of action of conventional insecticides. Insect growth regulators, microbial pesticides. Transgenic viruses, genetically modified plants. Offered alternate years.prereq: [5011, [organic, inorganic] chem courses, biochem course] or instr consent"
"PUBH8163","Graduate","Toxicology",5,"TPUB - School of Public Health","Biological/physiological principles that govern toxicological methods.

prereq: Enrolled in toxicology concentration of environmental health PhD program"
"ENT1903","Undergraduate","Toxins, venoms, and drugs from bugs",1,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Insects and other invertebrates represent a rich and relatively unexplored source of bioactive agents that can be developed using modern molecular technologies for potential therapeutic applications. Insect products have been used in medical applications since prehistoric times. Honey and spider silk have antibiotic properties that facilitate wound healing. Maggot therapy is increasingly used for treatment of intractable wounds. Cordycepin comes from a fungus that infects a caterpillar. Margatoxin, produced by a scorpion, has been patented for its potential to block occlusion of bypass grafts in heart surgery. This course will explore the biological effects and molecular biology of arthropod toxins and venoms with a focus on recent and emerging applications to human therapies. This is a freshman seminar course/for freshman only."
"ESCI5713","Undergraduate","Tracers and Karst Hydrogeology",3,"TIOT - College of Science and Engineering","Karst hydrogeology and application of tracers to determine source, age, and mixing parameters of water in various natural reservoirs. Physical and chemical principles and processes operating in karst hydrogeology; use of natural and synthetic chemical and isotopic labels or tracers to follow movement and mixing of water through hydrologic cycle.

prereq: 5701, instr consent"
"IBUS2950","Undergraduate","Tracing the Global Supply Chain",4,"TCSM - Curtis L. Carlson School of Management","Concepts, principles, techniques for managing global supply chains. Emphasizes decision-making in global supply chain strategy through hands-on experiential learning.

prereq: Approved application"
"TLDO3024","Undergraduate","Tracing Three Cultures in Spain",3,"TOIP - Global Programs and Strategic Alliance","Three-week intensive course. Lectures, discussions, field trips, including Madrid's 'Museo del Prado', 'El Escorial' Palace, Guided Tours of Judaic Toledo and Mozarabic Segovia. Christian, Muslim, and Jewish culture in literature/art, how they conform to identity of modern Spain. Sephardic heritage in literature/architecture in Toledo. Interaction between Islamic/Hispano-Mozarabic artists. Role of Epic/Reconquest in medieval Spanish literature. Religious painting, Christian iconography during Baroque/Counter-reformation periods."
"PE1059","Undergraduate","Track and Field",1,"TCED - College of Education and Human Development","Introduction to track and field: conditioning and training, events and skills, strategies, track and field knowledge, equipment, facilities, and technology."
"KIN3179","Undergraduate","Track and Field Coaching Theory and Skill Development",2,"TCED - College of Education and Human Development","Coaching theory and skill development necessary to coach track and field.

prereq: [Enrolled in coaching program or KIN major or instr consent], skills sufficient for participating in drills/game/match/contest for demonstration/teaching purposes"
"SFS3191","Undergraduate","Tracking and Conservation of Big Cats in the Himalayas",4,"TOIP - Global Programs and Strategic Alliance","Within the Eastern Himalayas, Bhutan is increasingly seen as the last biodiversity refugia. In particular, Bhutan is home to 10 wild cat species, with the Snow Leopard, Tiger and the Clouded Leopard being the most charismatic big cat species. With 70% of its land under forests, and over 50% conserved under a well networked protected area system, these wild cats and associated species continue to thrive in Bhutan. A deep spiritual and cultural reverence for life and nature has aided in the persistence of biodiversity. However, climate change and human-wildlife conflicts continue to pose serious threats to the long term health of Bhutan’s landscapes and species therein. Tracking the status of important keystone species, such as Tigers and Snow Leopards, and understanding threats and opportunities will be crucial in helping to adequately mitigate threats and implement effective adaptation strategies to ensure the long term survival of species in the wild.

The summer course on Tracking and Conservation of Big Cats in the Himalayas will focus on understanding key issues and challenges associated with conservation of wild cats and associated species. Students will be introduced to the socio-political and cultural significance of Himalayan
landscapes and biodiversity, with a special focus on charismatic species such as the Tigers and Snow Leopards. Interactions with stakeholders from the Government, academia, local people and civil society will allow students to understand environmental governance frameworks and better appreciate on-the-ground conservation challenges associated with climate change, human-wildlife conflicts, and limited
financing and capacity.

The four-week course will be a mix of classroom lectures and field trips to different parts of Bhutan. Traveling through Bhutan, students will learn about conservation challenges, culture and history, religious traditions, and environmental issues. Students will stay in Bhutanese villages and trek across Himalayan landscapes to experience and understand rural livelihoods and their connection to the natural environment. Academically, students will develop skills in assessing environmental problems, designing socio-economic surveys, conducting resource assessments, and communicating results. Students will learn camera trapping techniques and associated data analysis skills to estimate population sizes and map species distribution ranges in a GIS. Students will also be introduced to radio-telemetry and estimation of home ranges. Throughout the course, students will be guided to appreciate the complexities and challenges involved in effective conservation of wildlife.

SFS partners with the Ugyen Wangchuck Institute for Conservation and Environment Research (UWICER), an international research and training facility in Bumthang, Bhutan, and the Bhutan Ecological Society (BES), a Civil Society Organization promoting environmental sustainability in Bhutan. SFS students and faculty will collaborate with UWICER and BES to advance its research agenda in several priority areas, including conservation, forest management, community resource assessment, and development policy."
"APEC8701","Graduate","Trade and Development I",2,"TCOA - College of Food, Agricultural and Natural Resource Sciences","This course will analyze international trade and economic policies that affect trade. The course will consider the determinants of trade, the welfare effects of trade, and the implications of trade liberalization or protectionism. The course will use contemporary economic theory and econometric methods of analysis; and will provide an economic foundation for analyzing issues on the frontier of the academic literature and policy debate."
"APEC8702","Graduate","Trade and Development II",2,"TCOA - College of Food, Agricultural and Natural Resource Sciences","This course will focus on the applied microeonomics of international development. The course will focus on empirically testing the various theories developed to account for persistent economic underdevelopment and poverty. We will start from key ideas and methods in empirical development economics, then cover household models (both unitary and otherwise), intrahousehold models, market formation and market participation, land markets, technology adoption, risk and insurance, and other topics related to development microeconomics, all from an empirical perspective.
: 
prereq: First-year PhD level microeconomics and econometrics"
"APEC8703","Graduate","Trade and Development III",2,"TCOA - College of Food, Agricultural and Natural Resource Sciences","Topics in the microeconomic analysis of development covered include: education (both the determinants of educational outcomes and the impact of those outcomes on several economic outcomes), poverty, inequality, demography (population, fertility and gender issues), and the impact of international aid.  "
"APEC8704","Graduate","Trade and Development IV",2,"TCOA - College of Food, Agricultural and Natural Resource Sciences","This course will focus on the applied microeconomics of international development. It will empirically analyze various market failures in developing countries, their role in driving persistent poverty, and interventions to address them. The course will focus specifically on the functioning of financial, labor, and healthcare markets, as well as the influence of social networks and economic decisions and outcomes."
"LAW6836","Law","Trade Secret Law",2,"TLAW - Law School","This course is an exploration of perhaps the least studied of the legal regimes protecting commercially valuable information, trade secret law. Patents and copyrights receive considerably more attention, at least as studied disciplines. But the importance of trade secrets and laws protecting them are no less important, and increasingly businesses are recognizing this reality. The focus of this course will be the ways trade secrets come to exist, how they are used, and how they can be protected, and the enforcement mechanisms used to achieve that protection. We will explore the sources of state-based trade secret law, the common law and statutes, and seek an understanding of relevant federal law and the interplay of state and federal law. Because a true understanding of trade secrets only can be obtained by understanding their relation to and differences from inventions covered by patents, we also will make sure to contrast these regimes throughout the course."
"LAW5836","Law","Trade Secret Law",2,"TLAW - Law School","This course is an exploration of perhaps the least studied of the legal regimes protecting commercially valuable information, trade secret law. Patents and copyrights receive considerably more attention, at least as studied disciplines. But the importance of trade secrets and laws protecting them are no less important, and increasingly businesses are recognizing this reality. The focus of this course will be the ways trade secrets come to exist, how they are used, and how they can be protected, and the enforcement mechanisms used to achieve that protection. We will explore the sources of state-based trade secret law, the common law and statutes, and seek an understanding of relevant federal law and the interplay of state and federal law. Because a true understanding of trade secrets only can be obtained by understanding their relation to and differences from inventions covered by patents, we also will make sure to contrast these regimes throughout the course."
"LAW6608","Law","Trademarks",2,"TLAW - Law School","The course will focus on U.S. federal trademark law, but will also look at state and international trademark law as well as related areas such as false advertising, publicity rights, and cybersquatting. This course will provide a solid foundation for students interested in practicing trademark law (application, enforcement, licensing, or litigation) or more general intellectual property law. It will also be useful to attorneys who do any work with trademark-dependent industries such as retail sales, advertising, or media and entertainment. Finally and more generally, trademark law offers excellent case studies of the interaction between law, culture, and technology, and of the evolution of traditional doctrine under pressure from rapid changes in surrounding circumstances."
"LAW5608","Law","Trademarks",2,"TLAW - Law School","This course will consider how marketers secure and enforce trademark rights. Trademarks are the indicators that consumers rely upon to determine the origin of goods and services. 

The course will focus on U.S. federal trademark law but will also look at state and international trademark law as well as related areas such as false advertising, publicity rights, and cybersquatting. This course will provide a solid foundation for students interested in practicing trademark law (application, enforcement, licensing, or litigation) or more general intellectual property law. It will also be useful to attorneys who do any work with trademark-dependent industries such as retail sales, advertising, or media and entertainment. Finally and more generally, trademark law offers excellent case studies of the interaction between law, culture, and technology, and of the evolution of traditional doctrine under pressure from rapid changes in surrounding circumstances."
"HSEM3073H","Undergraduate","Tradition and Defiance: The Literature of Bob Dylan",3,"TEVP - Academic Affairs, Senior Vice President","This course critically analyses and celebrates the poetic achievements of Bob Dylan, America's most important songwriter and musician and recent Nobel Prize winner in Literature. We will study how his artistic evolution, from folk singer to rock icon and poet, comes from his immersion in American literature and lyrics that range from traditional songs to defiant, political protest. The results are timeless uses for poetry as Dylan's music redefines how poetry influences and shapes popular culture. The main goal of the course is to come to an understanding of how his unique vision begins within the poetic traditions of the past and, as his songs redefine what poetry is, takes contemporary expression toward new definitions for literature. By the end of the course, the student of Dylan's work should master a body of knowledge and a mode of inquiry in Dylan studies and understand the role of creativity, innovation, discovery, and expression across such disciplines as American literature, folk and rock music, the history of political protest, and the popular artist in society."
"BIOL1906","Undergraduate","Tradition and Innovation in Iceland",3,"TCBS - College of Biological Sciences","This course will examine Icelandic innovation. It will consider how the society was able to survive multiple famines, plagues, volcanic eruptions, pirate raids, and wars to become one of the most innovative countries in the world. We will also examine how the education system and government policy contribute to innovation and the benefits of innovation in business."
"FNRM5140","Graduate","Traditional Ecological Knowledge and Western Natural Resource Management",3,"TCOA - College of Food, Agricultural and Natural Resource Sciences","This course is designed to refine your understanding of traditional ecological knowledge, Indigenous knowledge, and the relationship to western natural resource sciences and ecology. Students read and discuss foundational and current literature (typically one book per week) on the topic. The course focuses on Indigenous authors and scholarship. This is a graduate seminar where students will lead class discussions and prepare an individual research project (typically a research paper) related to the class topic and/or their thesis. Students will also discuss and practice how to be good relatives."
"INMD7552","Medicine","Traditional Indian Medicine Clerkship","2 - 6","TMED - Medical School","Clinical experience in major hospital/center in approved (through Medical School Curriculum Affairs) Indian Health Service area.

prereq: Med student, dept consent"
"AMES3433","Undergraduate","Traditional Japanese Literature in Translation",3,"TCLA - College of Liberal Arts","Survey of texts in different genres, from 8th to early 19th centuries, with attention to issues such as ""national"" identity, gender/sexuality, authorship, popular culture. No knowledge of Japanese necessary."
"LANG3503","Undergraduate","Traditional Korean Poetry: Sijo",3,"TCLA - College of Liberal Arts","CourseShare course hosted by Rutgers University. Received via video conferencing. Email the CLA Language Center at elsie@umn.edu for more information. "
"AMES5265","Undergraduate","Traditional Poetics and Aesthetics in East Asia",3,"TCLA - College of Liberal Arts","Introduction to traditional theories of poetics/aesthetics in East Asia. Emphasizes China and Japan. Chinese interpretations of classic Poetry, their impact on conception of poetry in general. Correspondences of poetic/painting theory. Impact of Zen Buddhism on aesthetics. Japanese court treatises on poetry."
"CSPH5315","Graduate","Traditional Tibetan Medicine: Ethics, Spirituality, and Healing",2,"TNUR - School of Nursing","This course will introduce students to ethics, spirituality, and healing from the perspective of traditional Tibetan medicine. Traditional Tibetan doctors believe that illness results from imbalance and that treating illness requires correcting the underlying imbalance. Students will learn how to apply these principles personally, integrate them into clinical practice, and consult with a traditional Tibetan doctor. 

prereq: Jr or sr or grad student or instr consent"
"SPAN3506","Undergraduate","Traditional ways of knowing & the environment",3,"TCLA - College of Liberal Arts","In this class, we will explore how competing systems of knowledge about the world and man’s place in it existed in the medieval Iberian world. We will explore how scholars from Mesoamerica and Muslim Spain viewed the natural world and how they manipulated it for agriculture and pleasure. We will see how much of this knowledge and the attitudes embedded in it were inherited or impacted by Spanish (Christian) scholars. We will also explore how Spanish scholars in the colonial period perceived and described the indigenous attitudes toward nature and man in the Americas, as well as imported and established Iberian attitudes.
We will look at how some modern approaches to the environment are similar to and different from approaches to the environment in the premodern Iberian world (pre-colombine Mesoamerica, Spain when it was Muslim 700s-1200s and then Christian 1200s-1500s) and how those attitudes then shape how Spaniards approached their colonization of the Americas—as well as the legacy of this in the modern world. We will do some agricultural texts from Muslim Spain, examine some philosophical texts that talk about man in relation to nature, as well as some fiction and some chronicles. "
"ARTH3778","Undergraduate","Traditions of South Asian Painting: Past to Present",3,"TCLA - College of Liberal Arts","This course surveys the rich diversity of painted media in India, Pakistan, Sri Lanka, and Nepal, from 5th-century murals to contemporary canvases that travel the world. We will locate the works in their physical, ritual, and intellectual contexts.

We will explore how the familiar categories with which we describe painting, such as Landscape, Portraiture, Narrative, and even Modern, might be productively reassessed in light of South Asian aesthetic traditions by locating the works in their physical, ritual, and intellectual contexts. The course culminates in the contested spaces of contemporary art, where questions of politics, identity, and intention come to the fore. Although mainly focusing on the painting traditions of India, the course will include painting from Pakistan, the Himalayas, Sri Lanka, and the South Asian diaspora. 

The humanities sharpen our ability to develop critical questions and to judge why and how one answer or interpretation may be stronger than another. Humanistic thinking is developed in dialogue; it emerges between individuals in conversation with each other and with their objects of study. This course asks you to boldly bring your curiosity, convictions, and blind-spots to our collective conversation, close reading, and individual writing.

The course consists of two weekly meetings, and one or two trips to nearby museums or galleries. 

"
"ARTH5778","Undergraduate","Traditions of South Asian Painting: Past to Present",3,"TCLA - College of Liberal Arts","This course surveys the rich diversity of painted media in India, Pakistan, Sri Lanka, and Nepal, from 5th-century murals to contemporary canvases that travel the world. We will locate the works in their physical, ritual, and intellectual contexts.

We will explore how the familiar categories with which we describe painting, such as Landscape, Portraiture, Narrative, and even Modern, might be productively reassessed in light of South Asian aesthetic traditions by locating the works in their physical, ritual, and intellectual contexts. The course culminates in the contested spaces of contemporary art, where questions of politics, identity, and intention come to the fore. Although mainly focusing on the painting traditions of India, the course will include painting from Pakistan, the Himalayas, Sri Lanka, and the South Asian diaspora. 

The humanities sharpen our ability to develop critical questions and to judge why and how one answer or interpretation may be stronger than another. Humanistic thinking is developed in dialogue; it emerges between individuals in conversation with each other and with their objects of study. This course asks you to boldly bring your curiosity, convictions, and blind-spots to our collective conversation, close reading, and individual writing.

The course consists of two weekly meetings, and one or two trips to nearby museums or galleries. "
"ISME5202","Graduate","Traffic Engineering Management",2,"TIOT - College of Science and Engineering","Identification and effective use of traffic control devices. Automated method of characterizing/assessing traffic flow. Evaluation/improvement of geometric features.

prereq: ISE student"
"SPST3641","Undergraduate","Training and Conditioning for Sport",2,"TCED - College of Education and Human Development","Overview of history, development, current philosophies of physical training methods used in sport. Theory, scientific basis for training methods, methods for evaluation/prescription."
"HRIR3032","Undergraduate","Training and Development",2,"TCSM - Curtis L. Carlson School of Management","Introduction to theory/research/practice of design/implementation/evaluation of employee training/development programs. Training as process for influencing individual/organizational outcomes."
